Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02123","Goats","2024","2024","An","12687","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02131","Horses","2023","2023","An","1407","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02131","Horses","2024","2024","An","1407","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02133","Mules and hinnies","2023","2023","An","2032","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02133","Mules and hinnies","2024","2024","An","2035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","7","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","5","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2023","2023","An","17349","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2024","2024","An","15471","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02140","Swine / pigs","2023","2023","An","28376","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02140","Swine / pigs","2024","2024","An","31010","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02132","Asses","2023","2023","An","242910","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02132","Asses","2024","2024","An","243058","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5114","Stocks","02196","Bees","2023","2023","No","630000","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5114","Stocks","02196","Bees","2024","2024","No","630000","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02121.01","Camels","2023","2023","An","238893","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02121.01","Camels","2024","2024","An","239078","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02111","Cattle","2023","2023","An","519700","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02111","Cattle","2024","2024","An","495935","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02151","Chickens","2023","2023","1000 An","100559","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02151","Chickens","2024","2024","1000 An","102062","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02123","Goats","2023","2023","An","1157002","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02123","Goats","2024","2024","An","1129662","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02131","Horses","2023","2023","An","57187","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02131","Horses","2024","2024","An","57197","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02133","Mules and hinnies","2023","2023","An","82253","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","82277","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2023","2023","An","6165352","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2024","2024","An","6094960","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02140","Swine / pigs","2023","2023","An","5462","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02140","Swine / pigs","2024","2024","An","5449","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02152","Turkeys","2023","2023","1000 An","12165","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02152","Turkeys","2024","2024","1000 An","12428","E","Estimated value",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02132","Asses","2023","2023","An","74704","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02132","Asses","2024","2024","An","65003","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5114","Stocks","02196","Bees","2023","2023","No","9224881","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5114","Stocks","02196","Bees","2024","2024","No","8961975","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02112","Buffalo","2023","2023","An","161749","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02112","Buffalo","2024","2024","An","162051","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02121.01","Camels","2023","2023","An","1197","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02121.01","Camels","2024","2024","An","1137","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02111","Cattle","2023","2023","An","16421256","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02111","Cattle","2024","2024","An","16824208","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02151","Chickens","2023","2023","1000 An","368624","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02151","Chickens","2024","2024","1000 An","379627","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02154","Ducks","2023","2023","1000 An","421","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02154","Ducks","2024","2024","1000 An","390","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02153","Geese","2023","2023","1000 An","1328","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02153","Geese","2024","2024","1000 An","1303","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02123","Goats","2023","2023","An","10302940","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02123","Goats","2024","2024","An","10822084","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02131","Horses","2023","2023","An","66431","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02131","Horses","2024","2024","An","70360","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02133","Mules and hinnies","2023","2023","An","16313","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02133","Mules and hinnies","2024","2024","An","13856","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","50","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","50","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2023","2023","An","42060470","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2024","2024","An","44080584","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02140","Swine / pigs","2023","2023","An","1673","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02140","Swine / pigs","2024","2024","An","1724","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02152","Turkeys","2023","2023","1000 An","3379","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02152","Turkeys","2024","2024","1000 An","2827","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02132","Asses","2023","2023","An","24848","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02132","Asses","2024","2024","An","24838","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02121.01","Camels","2023","2023","An","142558","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02121.01","Camels","2024","2024","An","142993","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02111","Cattle","2023","2023","An","2541931","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02111","Cattle","2024","2024","An","2545439","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5112","Stocks","02151","Chickens","2023","2023","1000 An","21429","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5112","Stocks","02151","Chickens","2024","2024","1000 An","21489","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02123","Goats","2023","2023","An","4883012","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02123","Goats","2024","2024","An","4779099","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02131","Horses","2023","2023","An","27949","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02131","Horses","2024","2024","An","27624","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2023","2023","An","14122637","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2024","2024","An","14270745","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02140","Swine / pigs","2023","2023","An","7958","A","Official figure",""
